race,gender,date,zip,income,type,term,interest,principal,approved,adj_bls_2,id
Black,Female,2018-09-01,60637.0,58004.0,Auto,72,7.280861267481178,11258,False,1.95,855
Black,Female,2014-07-01,60637.0,30820.0,Home,300,3.1910169850960424,210884,False,0.09,856
White,Female,2012-10-01,60625.0,56698.678468899525,Auto,72,6.789925108797682,21131,True,0.16,857
White,Male,2017-01-01,60637.0,25165.0,Auto,72,6.669096426163122,2571,False,0.65,858
White,Female,2015-08-01,60611.0,56698.678468899525,Auto,72,6.08724047036623,69771,True,0.14,859
Black,Female,2016-09-01,60637.0,16514.0,Auto,84,4.172332544561156,22670,False,0.4,860
Black,Male,2014-08-01,60615.0,69823.0,Home,180,0.865950486047245,505451,False,0.09,861
Black,Male,2018-08-01,60623.0,30220.0,Personal,60,7.3221811830881185,12346,False,1.91,862
Hispanic/Latino,Female,2013-08-01,60615.0,34921.0,Home,180,3.741487136211728,198611,False,0.08,863
Black,Male,2015-06-01,60626.0,28368.0,Personal,24,14.44564849406759,35268,True,0.13,864
White,Male,2016-01-01,60614.0,92512.0,Auto,84,6.015450662271096,16783,True,0.34,865
,Female,2015-09-01,60637.0,56698.678468899525,Home,360,2.4641485039765554,321909,False,0.14,866
White,Female,2011-03-01,60614.0,56698.678468899525,Home,240,2.529502720659924,533936,True,0.14,867
White,Female,2016-07-01,60615.0,62004.0,Auto,72,5.838250044663973,54501,False,0.39,868
Other,Male,2016-04-01,60637.0,35194.0,Personal,18,5.635245742059641,46809,True,0.37,869
White,Male,2013-08-01,60611.0,39412.0,Auto,72,5.074491502795773,21034,True,0.08,870
Black,Female,2016-12-01,60615.0,44528.0,Auto,84,6.12049730609222,3225,False,0.54,871
Hispanic/Latino,Female,2017-07-01,60625.0,56698.678468899525,Personal,48,4.545404921518648,83298,True,1.15,872
Black,Female,2018-03-01,60637.0,52681.0,Auto,72,5.089897042576347,46774,False,1.51,873
White,Male,2012-10-01,60614.0,27374.0,Auto,84,5.217906591059258,11435,True,0.16,874
Other,Female,2016-06-01,60625.0,18038.0,Auto,60,2.8385426997708656,10070,False,0.38,875
Other,Female,2016-01-01,60614.0,171953.0,Auto,72,5.294171028097263,224216,True,0.34,876
White,Male,2016-04-01,60611.0,73198.0,Personal,12,6.013191223391159,73543,True,0.37,877
Black,Female,2013-03-01,60623.0,40460.0,Personal,12,8.074033657995201,33994,True,0.14,878
Black,Female,2016-10-01,60637.0,70057.0,Home,180,2.098145038746269,436756,False,0.4,879
Hispanic/Latino,Female,2012-11-01,60623.0,5376.0,Auto,60,7.261095605820538,18975,False,0.16,880
Black,Male,2012-07-01,60637.0,96171.0,Home,360,8.129760472773288,673990,True,0.16,881
White,Female,2018-04-01,60614.0,33776.0,Home,180,4.360048111941923,203931,False,1.69,882
Asian,Female,2017-05-01,60637.0,9135.0,Personal,12,11.77138856524581,8163,False,0.91,883
Black,Female,2012-03-01,60623.0,53131.0,Home,360,3.8939879275833023,240637,False,0.13,884
Hispanic/Latino,Male,2012-01-01,60625.0,62697.0,Home,360,4.374423526145851,342215,True,0.08,885
Black,Male,2016-06-01,60615.0,86974.0,Auto,72,1.930587068145153,51544,False,0.38,886
Black,Female,2016-03-01,60637.0,60860.0,Home,300,1.0467567894686949,413824,False,0.36,887
Asian,Male,2012-09-01,60625.0,33402.0,Home,360,3.7844749851511073,213896,True,0.14,888
Hispanic/Latino,Female,2014-12-01,60623.0,57167.0,Home,240,1.4623480029738647,426939,False,0.12,889
White,Male,2012-12-01,60611.0,144830.0,Auto,72,3.5551510667781128,32864,True,0.16,890
White,Male,2018-02-01,60626.0,64715.0,Home,180,4.669469422259275,418590,False,1.42,891
White,Male,2018-11-01,60637.0,64556.0,Home,360,6.29714206191773,462329,True,2.2,892
White,Male,2017-09-01,60611.0,267474.0,Home,360,1.661109294364462,1491190,True,1.15,893
Black,Male,2017-09-01,60615.0,34789.0,Auto,84,3.942888883331333,9884,False,1.15,894
Other,Male,2016-04-01,60637.0,74146.0,Personal,18,14.066527627539656,101392,True,0.37,895
Hispanic/Latino,Male,2012-05-01,60614.0,125252.0,Auto,84,4.735993594855713,18048,True,0.16,896
Black,Female,2017-12-01,60615.0,10111.0,Personal,12,9.810056767929655,10145,False,1.3,897
Hispanic/Latino,Female,2018-05-01,60623.0,16841.0,Auto,84,6.932025484948822,20017,False,1.7,898
Black,Female,2018-09-01,60615.0,56698.678468899525,Auto,84,8.160361441271172,26519,True,1.95,899
Black,Female,2016-05-01,60615.0,67914.0,Home,360,1.818651697649972,549302,False,0.37,900
Other,Male,2012-06-01,60625.0,50308.0,Personal,12,5.788521417246601,53991,True,0.16,901
Other,Female,2018-06-01,60625.0,56698.678468899525,Home,300,4.150518511563822,321704,True,1.82,902
Hispanic/Latino,Male,2011-12-01,60623.0,48315.0,Home,360,0.6214279257104731,366805,False,0.07,903
,Female,2016-02-01,60623.0,43043.0,Home,300,3.747421418457657,271668,False,0.38,904
White,Female,2017-11-01,60614.0,56698.678468899525,Auto,72,6.730687128874996,171630,True,1.16,905
Black,Female,2016-11-01,60615.0,56698.678468899525,Personal,48,19.083704993324897,915,False,0.41,906
White,Male,2015-03-01,60625.0,136400.0,Home,360,1.4765818322589193,853607,True,0.11,907
White,Male,2013-05-01,60625.0,56698.678468899525,Home,300,0.6038434098876447,463818,False,0.11,908
Hispanic/Latino,Female,2012-12-01,60623.0,37198.0,Personal,12,9.442595362018135,20902,False,0.16,909
White,Male,2013-04-01,60614.0,156670.0,Home,300,5.392705565854061,984013,True,0.15,910
White,Female,2018-04-01,60626.0,30215.0,Home,360,5.020436987051864,182419,False,1.69,911
Black,Male,2014-08-01,60623.0,81011.0,Home,360,5.945915931108811,674234,True,0.09,912
Black,Female,2014-11-01,60623.0,23938.0,Personal,60,16.207444619383747,11282,False,0.09,913
Hispanic/Latino,Male,2013-10-01,60623.0,8697.0,Home,180,0.209623455461467,69102,False,0.09,914
White,Male,2015-02-01,60626.0,4204.0,Personal,24,9.324394276148327,7427,False,0.11,915
Hispanic/Latino,Male,2018-07-01,60623.0,13806.0,Personal,18,8.460489095944881,11743,False,1.91,916
Black,Male,2018-04-01,60637.0,84502.0,Auto,72,5.312372687793813,56962,False,1.69,917
Black,Male,2015-05-01,60615.0,64171.0,Home,300,2.399353812160156,470783,False,0.12,918
Hispanic/Latino,Male,2012-06-01,60625.0,56698.678468899525,Auto,84,4.692359537568473,1907,False,0.16,919
White,Male,2018-05-01,60614.0,64048.0,Home,360,4.837117004751426,583820,True,1.7,920
Hispanic/Latino,Female,2014-07-01,60625.0,56698.678468899525,Home,240,2.755748355187411,365280,True,0.09,921
Black,Female,2013-07-01,60611.0,189900.0,Home,240,4.931850412026455,1471306,False,0.09,922
Other,Male,2018-03-01,60625.0,78705.0,Home,360,3.751937716308471,716902,True,1.51,923
Other,Male,2013-10-01,60625.0,52619.0,Auto,84,5.803410684826911,29302,True,0.09,924
Hispanic/Latino,Female,2014-11-01,60623.0,26938.0,Home,360,3.295083625070047,204362,False,0.09,925
Other,Male,2017-08-01,60615.0,56874.0,Home,360,2.817176037108192,348835,False,1.16,926
White,Female,2011-11-01,60614.0,6651.0,Personal,18,10.169741653966538,708,False,0.08,927
Other,Female,2016-10-01,60637.0,40542.0,Home,300,6.99969704845147,299530,False,0.4,928
White,Female,2011-01-01,60615.0,768.0,Personal,12,10.761532111187693,476,False,0.17,929
White,,2017-01-01,60625.0,14473.0,Auto,84,4.611175605391602,24219,True,0.65,930
Other,Male,2017-01-01,60611.0,232059.0,Auto,72,5.081389822962579,21629,True,0.65,931
Black,Male,2018-07-01,60637.0,43517.0,Personal,12,8.189618144826019,32236,True,1.91,932
Black,Female,2017-03-01,60615.0,16680.0,Personal,24,5.00575288418789,13304,False,0.79,933
Black,Male,2015-05-01,60615.0,17085.0,Home,360,5.096983472526529,130908,False,0.12,934
Other,Female,2012-05-01,60615.0,60247.0,Personal,18,7.792297537211609,75259,True,0.16,935
Other,Male,2012-06-01,60614.0,91262.0,Home,180,0.8314295563825164,379233,False,0.16,936
White,Female,2016-03-01,60611.0,40227.0,Personal,24,12.35236118331757,37229,True,0.36,937
Black,Female,2018-06-01,60615.0,27360.0,Auto,84,7.381781928748133,25260,False,1.82,938
Hispanic/Latino,Female,2018-12-01,60626.0,70855.0,Auto,84,8.300537899926331,35991,True,2.27,939
Other,Female,2014-04-01,60623.0,17785.0,Personal,18,9.762126784635166,29825,True,0.09,940
White,Male,2017-03-01,60626.0,8233.0,Auto,60,6.67915619656655,13533,False,0.79,941
White,Male,2018-01-01,60614.0,245477.0,Auto,84,6.115751003563197,107671,True,1.41,942
Black,Non-Binary,2018-11-01,60615.0,299.0,Auto,72,6.221171925177662,15014,False,2.2,943
Asian,Female,2017-05-01,60615.0,66084.0,Home,360,2.5906166015680587,461812,False,0.91,944
White,Male,2016-05-01,60614.0,56698.678468899525,Home,300,5.857881960907798,468706,True,0.37,945
Black,Female,2015-06-01,60625.0,56698.678468899525,Home,360,6.178125087267353,138187,True,0.13,946
White,Male,2012-02-01,60614.0,115856.0,Home,240,3.611524727969146,850725,True,0.1,947
Hispanic/Latino,Male,2016-04-01,60625.0,28716.0,Auto,60,3.547772069449925,13303,True,0.37,948
Black,Female,2015-02-01,60637.0,1350.0,Auto,72,4.976576757165514,14682,False,0.11,949
Black,Male,2013-07-01,60623.0,19686.0,Home,360,2.820151683704561,102200,False,0.09,950
Hispanic/Latino,Male,2012-06-01,60625.0,30093.0,Home,180,1.312134160250101,222699,False,0.16,951
White,Male,2015-06-01,60611.0,154486.0,Home,360,2.2463131122527367,914710,True,0.13,952
White,Female,2015-03-01,60625.0,56698.678468899525,Home,360,2.004762688566791,1101327,True,0.11,953
White,Female,2018-01-01,60614.0,56698.678468899525,Home,360,5.906581184272898,820875,True,1.41,954
Black,Female,2017-05-01,60637.0,18780.0,Personal,18,13.693555809644891,26903,True,0.91,955
Black,Female,2017-04-01,60625.0,56698.678468899525,Personal,18,6.916100024756511,59720,True,0.9,956
Black,Male,2011-04-01,60623.0,52706.0,Home,240,9.210232555888611,372015,False,0.1,957
Other,Female,2014-11-01,60625.0,56698.678468899525,Auto,72,4.930703963673731,14296,True,0.09,958
White,Male,2016-12-01,60626.0,33716.0,Personal,24,21.721157286687173,31077,True,0.54,959
Black,Male,2017-02-01,60637.0,5496.0,Personal,18,11.818886785097988,5274,False,0.66,960
Other,Female,2013-05-01,60623.0,56698.678468899525,Personal,12,12.70069130554781,26588,True,0.11,961
Black,Male,2012-06-01,60626.0,86469.0,Home,180,0.5030356402152604,602063,False,0.16,962
Hispanic/Latino,Female,2014-09-01,60622.153968253966,5820.0,Home,360,3.5124793713085096,34360,False,0.09,963
White,Female,2014-09-01,60614.0,56698.678468899525,Auto,72,5.754297938849602,21436,True,0.09,964
Other,Female,2017-10-01,60614.0,56698.678468899525,Auto,72,7.065519049432769,31845,True,1.15,965
Asian,Male,2015-06-01,60614.0,23968.0,Auto,72,4.593416422575403,3593,False,0.13,966
White,Male,2013-07-01,60625.0,56698.678468899525,Home,360,1.797680765853318,356304,True,0.09,967
Other,Female,2015-03-01,60626.0,3777.0,Personal,18,8.00570801682697,6923,False,0.11,968
Black,Female,2015-10-01,60615.0,77619.0,Home,360,3.841387296359296,598996,False,0.12,969
Black,Male,2017-10-01,60623.0,31930.0,Auto,72,4.93668739222651,29380,False,1.15,970
Black,Female,2018-09-01,60615.0,56698.678468899525,Home,360,5.679039200229796,606234,True,1.95,971
Hispanic/Latino,Male,2014-11-01,60623.0,56698.678468899525,Auto,84,5.459186846214475,27113,False,0.09,972
Black,Female,2011-05-01,60623.0,2520.0,Auto,84,5.403709856356677,13964,False,0.09,973
White,Male,2016-04-01,60625.0,56493.0,Auto,84,5.139290632515067,59282,True,0.37,974
Other,Female,2015-05-01,60611.0,56698.678468899525,Auto,72,5.769783397408991,16141,True,0.12,975
Black,Female,2017-10-01,60614.0,56698.678468899525,Auto,72,4.017299115780364,33793,True,1.15,976
Black,Male,2016-12-01,60625.0,316.0,Personal,18,16.40049097170551,307,False,0.54,977
Black,Female,2013-06-01,60614.0,56698.678468899525,Personal,60,11.528090238263491,54274,True,0.09,978
Black,Female,2017-10-01,60623.0,17790.0,Auto,84,7.841309958808832,7031,False,1.15,979
Black,Male,2018-12-01,60623.0,30529.0,Home,360,4.908426255558773,171047,False,2.27,980
Hispanic/Latino,Female,2013-04-01,60625.0,52461.0,Home,360,2.6103022475923696,396416,True,0.15,981
White,,2017-02-01,60614.0,56698.678468899525,Home,240,6.500083500787743,405750,True,0.66,982
White,Female,2013-11-01,60611.0,56698.678468899525,Home,360,2.831295923814136,736852,True,0.08,983
White,Female,2018-02-01,60614.0,113796.0,Home,360,5.646747149184561,686497,True,1.42,984
Hispanic/Latino,Female,2015-06-01,60625.0,56698.678468899525,Personal,48,3.308973507804037,94894,True,0.13,985
Hispanic/Latino,Male,2011-05-01,60611.0,79981.0,Home,300,4.431327068392752,552069,True,0.09,986
Other,Male,2012-12-01,60626.0,12592.0,Personal,24,14.57478541991518,3553,False,0.16,987
Hispanic/Latino,Male,2015-03-01,60614.0,56698.678468899525,Auto,72,6.150696242984379,117229,True,0.11,988
Black,Female,2018-05-01,60623.0,56698.678468899525,Personal,48,7.012387117862807,22771,True,1.7,989
White,Female,2017-06-01,60625.0,56698.678468899525,Home,360,1.7179876534774614,579113,True,1.04,990
White,Male,2016-08-01,60626.0,56698.678468899525,Personal,12,15.654658486206014,7935,False,0.4,991
Black,Male,2013-09-01,60615.0,53439.0,Personal,18,11.646733130143572,88393,True,0.08,992
Hispanic/Latino,Male,2013-03-01,60625.0,63081.0,Auto,60,4.596768710522638,11951,True,0.14,993
Other,Male,2018-07-01,60625.0,37910.0,Personal,12,15.87298876272277,44672,True,1.91,994
Black,Female,2013-07-01,60637.0,14509.0,Personal,18,2.944550999213206,7481,False,0.09,995
White,Female,2014-01-01,60614.0,46765.0,Home,180,0.6089346615644409,325997,False,0.07,996
White,Male,2014-09-01,60614.0,125093.0,Home,360,3.036113649393816,902343,True,0.09,997
Black,Male,2011-07-01,60615.0,20636.0,Auto,72,5.357905807031226,12295,False,0.07,998
White,Female,2012-05-01,60615.0,21849.0,Home,240,3.4433040431497437,140515,False,0.16,999
Other,Female,2015-04-01,60625.0,44408.0,Auto,72,5.950844206803789,12071,True,0.12,1000
White,Male,2015-11-01,60611.0,66698.0,Personal,24,14.28351814205217,68375,True,0.12,1001
Other,Female,2016-04-01,60625.0,56698.678468899525,Personal,12,11.307977496708013,54604,True,0.37,1002
Hispanic/Latino,Female,2017-02-01,60623.0,12196.0,Auto,84,4.4003630719545,12207,False,0.66,1003
Black,Male,2018-08-01,60623.0,9714.0,Auto,84,8.68911288308666,22730,False,1.91,1004
Black,Female,2013-06-01,60614.0,73586.0,Home,300,0.6086857312735338,556535,False,0.09,1005
Hispanic/Latino,Male,2015-02-01,60622.153968253966,5136.0,Personal,48,10.902143504943009,7138,True,0.11,1006
White,Female,2014-02-01,60614.0,56698.678468899525,Auto,84,5.371968398783405,9318,True,0.07,1007
White,Female,2016-08-01,60625.0,87738.0,Personal,60,13.513095572223817,45723,False,0.4,1008
White,Female,2012-03-01,60614.0,60524.0,Home,360,1.5368011091892129,429357,True,0.13,1009
Black,Female,2015-01-01,60615.0,61323.0,Home,360,4.8894979006759325,381911,False,0.11,1010
Black,Male,2011-07-01,60623.0,78319.0,Home,360,5.352348120840989,600695,True,0.07,1011
White,Male,2014-08-01,60626.0,60124.0,Home,180,0.6271208559827725,456940,False,0.09,1012
Asian,Male,2011-03-01,60626.0,11698.0,Personal,24,16.4157050386667,15411,True,0.14,1013
Black,Male,2015-11-01,60615.0,51049.0,Personal,12,2.088798691386855,107706,True,0.12,1014
White,Female,2018-08-01,60626.0,26777.0,Auto,60,8.088614986987933,2057,False,1.91,1015
White,Female,2016-11-01,60614.0,137005.0,Home,180,0.7117797428970876,951463,False,0.41,1016
White,Male,2012-11-01,60611.0,23545.0,Home,180,3.9975146703331874,155228,False,0.16,1017
Other,Female,2017-01-01,60623.0,2111.0,Auto,72,5.7127761694339565,15513,False,0.65,1018
Other,,2012-04-01,60625.0,23401.0,Auto,84,4.339491598664775,2020,False,0.14,1019
White,Female,2018-08-01,60622.153968253966,15045.0,Personal,18,5.645025192608868,3958,False,1.91,1020
Other,Male,2015-09-01,60625.0,158399.0,Home,300,5.209388366850933,1253234,True,0.14,1021
Black,Male,2014-04-01,60623.0,8093.0,Personal,60,12.544101988268112,7528,True,0.09,1022
Black,Male,2015-12-01,60637.0,12028.0,Personal,18,7.98373969670538,6956,False,0.24,1023
White,Female,2017-09-01,60614.0,56698.678468899525,Home,300,5.081687840739127,658654,True,1.15,1024
Other,Female,2014-09-01,60626.0,14152.0,Personal,24,5.683893310794229,13442,False,0.09,1025
Black,Female,2016-01-01,60637.0,40822.0,Home,180,4.433110077336853,331630,False,0.34,1026
White,Male,2014-09-01,60626.0,41812.0,Auto,72,4.148138043294864,3972,False,0.09,1027
Other,Female,2015-09-01,60615.0,45635.0,Home,240,3.134322865845421,313830,False,0.14,1028
Hispanic/Latino,Female,2015-11-01,60623.0,31427.0,Auto,72,4.761285720344887,13316,False,0.12,1029
Hispanic/Latino,Male,2016-08-01,60625.0,79496.0,Auto,60,5.460270072007416,27021,True,0.4,1030
Asian,Male,2018-09-01,60625.0,33077.0,Auto,72,8.004619010727255,9119,True,1.95,1031
Black,Female,2018-07-01,60637.0,56698.678468899525,Home,360,5.186571979128939,829083,True,1.91,1032
Black,Male,2012-03-01,60623.0,49135.0,Home,360,1.941224187585301,303165,False,0.13,1033
Black,Male,2017-10-01,60637.0,4079.0,Auto,84,6.411319659550086,14899,False,1.15,1034
Hispanic/Latino,Female,2011-07-01,60623.0,25266.0,Home,300,0.6318364738307471,186717,False,0.07,1035
Other,Female,2011-10-01,60614.0,56698.678468899525,Home,360,5.663793790846359,1067459,True,0.07,1036
Hispanic/Latino,Male,2018-08-01,60625.0,111668.0,Home,240,6.059831636890825,631830,True,1.91,1037
Black,Male,2016-08-01,60623.0,62639.0,Home,360,2.1122953685044417,459134,False,0.4,1038
Other,Female,2013-05-01,60615.0,78541.0,Home,180,5.172537143386211,598897,False,0.11,1039
,Female,2016-08-01,60637.0,13672.0,Auto,60,5.695368968699313,19136,False,0.4,1040
White,Female,2013-11-01,60626.0,3792.0,Auto,72,5.324198437980948,14240,False,0.08,1041
White,Female,2015-01-01,60637.0,22095.0,Home,360,4.347115724852469,152803,False,0.11,1042
Hispanic/Latino,Female,2015-06-01,60625.0,56698.678468899525,Personal,48,11.106903686811526,105753,True,0.13,1043
Hispanic/Latino,Male,2013-06-01,60625.0,8672.0,Personal,12,11.36740878918838,8289,False,0.09,1044
White,Male,2018-10-01,60614.0,123089.0,Auto,72,7.413822414522805,80391,True,2.19,1045
Black,Male,2014-07-01,60611.0,70459.0,Auto,60,4.763526692314828,32132,True,0.09,1046
Black,Female,2016-06-01,60626.0,22697.0,Personal,48,11.366801601405488,27049,True,0.38,1047
Other,Female,2018-02-01,60615.0,29582.0,Personal,60,13.8805874223431,30807,True,1.42,1048
Other,Female,2017-04-01,60626.0,56698.678468899525,Personal,60,17.847930605951586,5052,True,0.9,1049
Black,Female,2017-02-01,60637.0,85593.0,Auto,72,5.699910468138592,23817,True,0.66,1050
White,Male,2017-07-01,60614.0,56696.0,Home,360,3.094411866578203,370722,True,1.15,1051
Black,Female,2012-02-01,60626.0,52267.0,Personal,48,13.608939748330078,12283,False,0.1,1052
Asian,Female,2018-06-01,60614.0,47155.0,Auto,72,5.084357646092369,4596,False,1.82,1053
Hispanic/Latino,Female,2018-02-01,60615.0,7474.0,Home,180,4.2148903221410325,48131,False,1.42,1054
White,Female,2018-08-01,60637.0,80586.0,Auto,72,6.10312064114932,14311,False,1.91,1055
Asian,Male,2015-01-01,60625.0,56698.678468899525,Home,180,5.164981159224699,374681,False,0.11,1056
White,Female,2011-12-01,60637.0,63375.0,Home,360,3.8701064437855823,472866,False,0.07,1057
Asian,Female,2017-08-01,60615.0,43635.0,Auto,72,5.247786917043149,25076,False,1.16,1058
Other,Male,2016-04-01,60611.0,207002.0,Home,240,4.563262835448161,1502898,True,0.37,1059
Other,Male,2017-01-01,60623.0,20330.0,Auto,72,5.796114801376883,13062,False,0.65,1060
White,Male,2015-10-01,60614.0,15619.0,Home,360,0.8063832757199284,119495,False,0.12,1061
Hispanic/Latino,Male,2015-05-01,60623.0,21802.0,Auto,72,4.665811053486361,1165,False,0.12,1062
White,Female,2011-07-01,60622.153968253966,25230.0,Home,360,0.9748703792221451,182214,False,0.07,1063
Black,Female,2014-05-01,60637.0,56698.678468899525,Auto,84,4.62309528108907,28453,True,0.09,1064
,Female,2018-11-01,60614.0,56698.678468899525,Auto,84,6.415993637874953,64076,True,2.2,1065
Hispanic/Latino,Male,2012-09-01,60623.0,45368.0,Home,180,3.2517183204916567,399291,False,0.14,1066
Hispanic/Latino,Female,2011-03-01,60623.0,31778.0,Auto,60,6.933848985855607,26540,False,0.14,1067
Black,Female,2015-06-01,60615.0,10935.0,Auto,72,5.383706853315119,7635,False,0.13,1068
White,Male,2015-07-01,60625.0,119685.0,Home,300,4.061987171432957,766290,True,0.13,1069
Asian,Male,2018-12-01,60626.0,56698.678468899525,Auto,60,8.759889089514289,14940,False,2.27,1070
Other,Male,2016-03-01,60614.0,117360.0,Home,180,2.219390006572995,713819,False,0.36,1071
Hispanic/Latino,Female,2018-10-01,60625.0,56698.678468899525,Home,300,4.678752607384544,425684,True,2.19,1072
Black,Female,2018-05-01,60637.0,14915.0,Personal,48,4.017370894035139,12761,True,1.7,1073
Black,Male,2018-03-01,60623.0,62385.0,Home,360,4.3352451578107205,400893,False,1.51,1074
Black,Male,2013-08-01,60637.0,50005.0,Personal,60,8.550677786500666,41197,False,0.08,1075
Hispanic/Latino,Female,2018-07-01,60626.0,66995.0,Auto,84,7.062880580520952,30721,True,1.91,1076
White,Male,2014-08-01,60614.0,139041.0,Home,360,4.445200614386909,1138689,True,0.09,1077
White,Male,2016-08-01,60614.0,19898.0,Personal,18,14.942073691514125,37625,True,0.4,1078
White,Male,2012-10-01,60626.0,33125.0,Personal,48,18.3025593379116,23331,True,0.16,1079
Black,Female,2013-06-01,60623.0,56698.678468899525,Auto,84,6.507425928109599,21053,True,0.09,1080
,Female,2015-04-01,60637.0,1762.0,Personal,48,6.454851694911188,1026,False,0.12,1081
Black,Female,2011-08-01,60623.0,3539.0,Personal,60,6.672254998888424,3057,False,0.1,1082
White,Female,2016-10-01,60614.0,203317.0,Home,180,3.5355288414862627,1302169,False,0.4,1083
,Female,2017-11-01,60637.0,15901.0,Personal,18,11.992868054949325,8528,False,1.16,1084
Black,Female,2013-08-01,60637.0,30841.0,Home,240,5.0330827296845815,219018,False,0.08,1085
Hispanic/Latino,Female,2018-10-01,60625.0,56698.678468899525,Personal,60,15.594189553274065,4281,True,2.19,1086
Other,Female,2014-07-01,60625.0,78019.0,Personal,48,7.991784023020398,117112,True,0.09,1087
Hispanic/Latino,Female,2017-07-01,60623.0,76489.0,Auto,72,5.757030222773064,12340,False,1.15,1088
Hispanic/Latino,Female,2014-09-01,60623.0,38634.0,Auto,84,5.838021107752682,6832,False,0.09,1089
White,Female,2012-11-01,60614.0,56698.678468899525,Home,240,4.397743380748539,824321,True,0.16,1090
White,Female,2011-08-01,60626.0,34567.0,Personal,24,16.167994637842778,18140,True,0.1,1091
White,Male,2014-01-01,60615.0,5725.0,Auto,72,4.262901034412366,14834,False,0.07,1092
White,Male,2018-10-01,60625.0,56698.678468899525,Personal,48,7.897928208597541,4870,False,2.19,1093
Other,Male,2012-01-01,60625.0,17658.0,Auto,84,4.474877652582324,29845,True,0.08,1094
White,Male,2011-05-01,60611.0,41348.0,Home,360,10.039255696353845,202276,True,0.09,1095
,Female,2011-08-01,60614.0,56698.678468899525,Home,300,4.385126283915369,577109,True,0.1,1096
,Male,2013-10-01,60626.0,70680.0,Home,360,3.1167699347659297,513284,False,0.09,1097
Hispanic/Latino,Male,2012-08-01,60625.0,10414.0,Auto,72,5.259526815850187,14420,True,0.13,1098
Black,Male,2017-11-01,60637.0,15440.0,Auto,72,7.112753175140592,21463,False,1.16,1099
Asian,Female,2015-12-01,60625.0,7319.0,Personal,24,0.9460870678722696,5247,False,0.24,1100
Hispanic/Latino,Female,2013-12-01,60625.0,27512.0,Auto,60,4.4551601525940265,3250,False,0.09,1101
Hispanic/Latino,Female,2015-08-01,60623.0,73205.0,Home,180,2.508778458801129,567255,False,0.14,1102
White,Female,2018-06-01,60614.0,50168.0,Auto,72,4.860463647795988,32314,True,1.82,1103
Hispanic/Latino,Male,2012-06-01,60623.0,29950.0,Home,240,7.341673856642576,190414,False,0.16,1104
Asian,Female,2015-08-01,60611.0,37632.0,Home,180,3.1795382238596392,256461,False,0.14,1105
Black,Male,2011-08-01,60626.0,33422.0,Auto,72,4.020155028680852,23869,False,0.1,1106
Black,Female,2015-05-01,60615.0,43734.0,Home,180,6.472293355927777,314356,False,0.12,1107
Black,Male,2017-11-01,60615.0,26132.0,Auto,72,6.290721945951063,18749,False,1.16,1108
White,Male,2015-01-01,60625.0,25930.0,Home,300,1.4554319718117688,189153,False,0.11,1109
White,Male,2012-07-01,60626.0,116869.0,Personal,24,8.634214932081566,1845,False,0.16,1110
Black,Female,2016-12-01,60626.0,12158.0,Home,240,4.814197492341847,85020,False,0.54,1111
Black,Male,2017-02-01,60615.0,18813.0,Auto,84,5.964938849793315,4373,False,0.66,1112
Hispanic/Latino,Female,2016-01-01,60626.0,56698.678468899525,Personal,24,16.711381583393365,53181,True,0.34,1113
Black,,2017-08-01,60615.0,80802.0,Auto,84,5.892474177972122,67516,False,1.16,1114
White,Male,2018-03-01,60626.0,75821.0,Home,300,4.866408646075095,456938,False,1.51,1115
Black,Female,2013-06-01,60625.0,99907.0,Home,360,1.6931481803515078,790873,True,0.09,1116
Black,Male,2013-06-01,60623.0,42556.0,Personal,12,11.935267256297292,63699,True,0.09,1117
Hispanic/Latino,Male,2015-12-01,60623.0,32720.0,Personal,18,19.231329828952592,12549,True,0.24,1118
White,Female,2011-12-01,60625.0,56698.678468899525,Home,360,4.38102418462892,206919,True,0.07,1119
Other,Female,2015-10-01,60625.0,56698.678468899525,Auto,84,4.318867214631637,14037,True,0.12,1120
Black,Male,2014-12-01,60637.0,59145.0,Home,180,1.7618373539934753,395361,False,0.12,1121
Black,Male,2018-11-01,60615.0,67765.0,Home,180,7.646052806571347,443214,False,2.2,1122
Black,Male,2016-02-01,60615.0,93548.0,Home,180,1.0612020141533716,678956,False,0.38,1123
White,Male,2013-12-01,60611.0,75868.0,Home,240,3.4451650187150875,694397,False,0.09,1124
Hispanic/Latino,Male,2016-11-01,60623.0,7338.0,Personal,12,8.818823939876095,2150,False,0.41,1125
Black,Female,2018-03-01,60626.0,56698.678468899525,Auto,72,8.524333083093783,46942,True,1.51,1126
White,Male,2018-02-01,60626.0,3159.0,Home,300,5.3471676944196505,28950,False,1.42,1127
Black,Male,2012-11-01,60637.0,57072.0,Home,300,4.984763383484793,380129,False,0.16,1128
Black,Female,2011-03-01,60637.0,65537.0,Home,300,3.526568848705669,523728,False,0.14,1129
Black,Male,2015-06-01,60623.0,48092.0,Auto,84,5.199816017515877,23461,True,0.13,1130
Asian,Female,2015-01-01,60625.0,56698.678468899525,Personal,24,11.00299240645707,16219,True,0.11,1131
Other,Male,2018-07-01,60626.0,17950.0,Auto,60,6.186914747416974,23433,False,1.91,1132
Black,Female,2017-11-01,60623.0,1357.0,Auto,72,6.01405819794445,16053,False,1.16,1133
Asian,Male,2013-09-01,60625.0,99025.0,Home,360,5.55211873538534,734278,True,0.08,1134
